index,source,student_psnr_db,student_ssim,student_mae_normalized,bicubic_psnr_db,bicubic_ssim,bicubic_mae_normalized
636,/root/autodl-tmp/data/REDS/val_sharp/006/00000035.png,28.488843,0.793082,0.02145753,28.382571,0.788995,0.02163204
637,/root/autodl-tmp/data/REDS/val_sharp/006/00000036.png,28.505941,0.796144,0.02125246,28.393725,0.792102,0.02141972
638,/root/autodl-tmp/data/REDS/val_sharp/006/00000037.png,28.409330,0.790894,0.02163660,28.305111,0.786887,0.02180268
639,/root/autodl-tmp/data/REDS/val_sharp/006/00000038.png,28.432472,0.791127,0.02162191,28.330026,0.787103,0.02178730
640,/root/autodl-tmp/data/REDS/val_sharp/006/00000039.png,28.441473,0.790836,0.02158366,28.333638,0.786765,0.02175200
641,/root/autodl-tmp/data/REDS/val_sharp/006/00000040.png,28.484829,0.791779,0.02146266,28.379971,0.787664,0.02163727
642,/root/autodl-tmp/data/REDS/val_sharp/006/00000041.png,28.517907,0.793410,0.02130489,28.412042,0.789273,0.02147813
643,/root/autodl-tmp/data/REDS/val_sharp/006/00000042.png,28.569642,0.795627,0.02099753,28.465412,0.791595,0.02117052
644,/root/autodl-tmp/data/REDS/val_sharp/006/00000043.png,28.605691,0.794285,0.02098449,28.493926,0.790240,0.02116374
645,/root/autodl-tmp/data/REDS/val_sharp/006/00000044.png,28.720148,0.797452,0.02062788,28.615261,0.793538,0.02079540
646,/root/autodl-tmp/data/REDS/val_sharp/006/00000045.png,28.804184,0.799654,0.02040108,28.695320,0.795707,0.02057116
647,/root/autodl-tmp/data/REDS/val_sharp/006/00000046.png,28.911645,0.802120,0.02011029,28.804153,0.798300,0.02027124
648,/root/autodl-tmp/data/REDS/val_sharp/006/00000047.png,29.016335,0.804855,0.01983340,28.904051,0.801129,0.02000222
649,/root/autodl-tmp/data/REDS/val_sharp/006/00000048.png,29.185097,0.811740,0.01923461,29.071752,0.808188,0.01939035
650,/root/autodl-tmp/data/REDS/val_sharp/006/00000049.png,29.316472,0.811704,0.01907869,29.201040,0.808133,0.01923758
651,/root/autodl-tmp/data/REDS/val_sharp/006/00000050.png,29.447161,0.813494,0.01885489,29.326973,0.809794,0.01902098
652,/root/autodl-tmp/data/REDS/val_sharp/006/00000051.png,29.467212,0.812990,0.01880732,29.352661,0.809457,0.01895546
653,/root/autodl-tmp/data/REDS/val_sharp/006/00000052.png,29.502466,0.814148,0.01871329,29.384407,0.810616,0.01886653
654,/root/autodl-tmp/data/REDS/val_sharp/006/00000053.png,29.540797,0.814298,0.01866145,29.428275,0.810779,0.01880996
655,/root/autodl-tmp/data/REDS/val_sharp/006/00000054.png,29.592314,0.819406,0.01828170,29.473293,0.815957,0.01843408
656,/root/autodl-tmp/data/REDS/val_sharp/006/00000055.png,29.485634,0.814543,0.01870344,29.369663,0.811027,0.01885989
657,/root/autodl-tmp/data/REDS/val_sharp/006/00000056.png,29.378045,0.813469,0.01888059,29.261907,0.809803,0.01904565
658,/root/autodl-tmp/data/REDS/val_sharp/006/00000057.png,29.309171,0.811184,0.01906429,29.194722,0.807453,0.01923072
659,/root/autodl-tmp/data/REDS/val_sharp/006/00000058.png,29.170502,0.807366,0.01943189,29.061777,0.803523,0.01959834
660,/root/autodl-tmp/data/REDS/val_sharp/006/00000059.png,29.035545,0.804436,0.01986686,28.923805,0.800515,0.02003882
661,/root/autodl-tmp/data/REDS/val_sharp/006/00000060.png,28.940657,0.802752,0.02015744,28.832986,0.798883,0.02031743
662,/root/autodl-tmp/data/REDS/val_sharp/006/00000061.png,28.742857,0.795941,0.02089257,28.632275,0.791792,0.02106725
663,/root/autodl-tmp/data/REDS/val_sharp/006/00000062.png,28.563377,0.789988,0.02156836,28.456465,0.785720,0.02174021
664,/root/autodl-tmp/data/REDS/val_sharp/006/00000063.png,28.511562,0.784513,0.02198274,28.405594,0.780241,0.02215726
665,/root/autodl-tmp/data/REDS/val_sharp/006/00000064.png,28.314654,0.778115,0.02264887,28.204988,0.773634,0.02283520
666,/root/autodl-tmp/data/REDS/val_sharp/006/00000065.png,28.180602,0.766999,0.02328660,28.079080,0.762505,0.02346946
667,/root/autodl-tmp/data/REDS/val_sharp/006/00000066.png,27.954498,0.756120,0.02405560,27.858534,0.751599,0.02423743
668,/root/autodl-tmp/data/REDS/val_sharp/006/00000067.png,27.657891,0.743977,0.02522329,27.563799,0.739230,0.02541587
669,/root/autodl-tmp/data/REDS/val_sharp/006/00000068.png,27.383371,0.733477,0.02635480,27.290039,0.728626,0.02654823
670,/root/autodl-tmp/data/REDS/val_sharp/006/00000069.png,27.244740,0.725293,0.02709018,27.149195,0.720342,0.02729448
671,/root/autodl-tmp/data/REDS/val_sharp/006/00000070.png,27.148482,0.722009,0.02736865,27.055290,0.716983,0.02757854
672,/root/autodl-tmp/data/REDS/val_sharp/006/00000071.png,27.084889,0.719441,0.02763982,26.996030,0.714376,0.02784211
673,/root/autodl-tmp/data/REDS/val_sharp/006/00000072.png,27.010255,0.716657,0.02791138,26.916401,0.711595,0.02812355
674,/root/autodl-tmp/data/REDS/val_sharp/006/00000073.png,26.906277,0.715253,0.02831658,26.813915,0.710231,0.02851605
675,/root/autodl-tmp/data/REDS/val_sharp/006/00000074.png,26.821024,0.714428,0.02868223,26.723322,0.709194,0.02890031
676,/root/autodl-tmp/data/REDS/val_sharp/006/00000075.png,26.690644,0.712102,0.02918982,26.590578,0.706836,0.02941072
677,/root/autodl-tmp/data/REDS/val_sharp/006/00000076.png,26.500557,0.707366,0.02998628,26.402401,0.702019,0.03020694
678,/root/autodl-tmp/data/REDS/val_sharp/006/00000077.png,26.328117,0.702905,0.03065552,26.229568,0.697582,0.03088089
679,/root/autodl-tmp/data/REDS/val_sharp/006/00000078.png,26.188255,0.701815,0.03121440,26.099381,0.696901,0.03139827
680,/root/autodl-tmp/data/REDS/val_sharp/006/00000079.png,25.994134,0.697411,0.03190696,25.900773,0.692481,0.03210140
681,/root/autodl-tmp/data/REDS/val_sharp/006/00000080.png,25.894513,0.695098,0.03230613,25.798366,0.690213,0.03250334
682,/root/autodl-tmp/data/REDS/val_sharp/006/00000081.png,25.809289,0.693119,0.03256301,25.716213,0.688425,0.03275010
683,/root/autodl-tmp/data/REDS/val_sharp/006/00000082.png,25.733620,0.692027,0.03282703,25.639030,0.687443,0.03301307
684,/root/autodl-tmp/data/REDS/val_sharp/006/00000083.png,25.654511,0.689743,0.03310048,25.566403,0.685302,0.03326912
685,/root/autodl-tmp/data/REDS/val_sharp/006/00000084.png,25.620201,0.691834,0.03307490,25.524629,0.687241,0.03325876
686,/root/autodl-tmp/data/REDS/val_sharp/006/00000085.png,25.521242,0.691305,0.03341864,25.423006,0.686607,0.03360749
687,/root/autodl-tmp/data/REDS/val_sharp/006/00000086.png,25.473047,0.691783,0.03357531,25.373498,0.687231,0.03376225
688,/root/autodl-tmp/data/REDS/val_sharp/006/00000087.png,25.462479,0.692685,0.03360114,25.369302,0.688205,0.03377397
689,/root/autodl-tmp/data/REDS/val_sharp/006/00000088.png,25.423093,0.692682,0.03368790,25.332695,0.688460,0.03384797
690,/root/autodl-tmp/data/REDS/val_sharp/006/00000089.png,25.276470,0.689555,0.03427292,25.182286,0.685327,0.03443996
691,/root/autodl-tmp/data/REDS/val_sharp/006/00000090.png,25.204105,0.687272,0.03451979,25.115886,0.683271,0.03466318
692,/root/autodl-tmp/data/REDS/val_sharp/006/00000091.png,25.096897,0.683636,0.03502817,25.011702,0.679582,0.03517169
693,/root/autodl-tmp/data/REDS/val_sharp/006/00000092.png,24.982772,0.678873,0.03557623,24.891825,0.674717,0.03574030
694,/root/autodl-tmp/data/REDS/val_sharp/006/00000093.png,24.922176,0.677517,0.03586214,24.832245,0.673449,0.03602528
695,/root/autodl-tmp/data/REDS/val_sharp/006/00000094.png,24.836973,0.677406,0.03616934,24.752945,0.673467,0.03630436
696,/root/autodl-tmp/data/REDS/val_sharp/006/00000095.png,24.732413,0.676615,0.03663773,24.643714,0.672795,0.03678210
697,/root/autodl-tmp/data/REDS/val_sharp/006/00000096.png,24.591670,0.673468,0.03722969,24.501060,0.669636,0.03737709
698,/root/autodl-tmp/data/REDS/val_sharp/006/00000097.png,24.437081,0.669340,0.03803071,24.356010,0.665802,0.03816194
699,/root/autodl-tmp/data/REDS/val_sharp/006/00000098.png,24.288812,0.665455,0.03883409,24.208621,0.661975,0.03897028
700,/root/autodl-tmp/data/REDS/val_sharp/006/00000099.png,24.179739,0.665887,0.03931579,24.097249,0.662193,0.03945794
701,/root/autodl-tmp/data/REDS/val_sharp/007/00000000.png,26.411829,0.767443,0.02742679,26.292180,0.764023,0.02758366
702,/root/autodl-tmp/data/REDS/val_sharp/007/00000001.png,26.458041,0.766532,0.02740105,26.342579,0.763015,0.02755465
703,/root/autodl-tmp/data/REDS/val_sharp/007/00000002.png,27.106937,0.789488,0.02542412,26.970692,0.786051,0.02559303
704,/root/autodl-tmp/data/REDS/val_sharp/007/00000003.png,26.839730,0.797558,0.02531799,26.705047,0.794169,0.02547077
705,/root/autodl-tmp/data/REDS/val_sharp/007/00000004.png,27.019920,0.801130,0.02482498,26.888407,0.797996,0.02496150
706,/root/autodl-tmp/data/REDS/val_sharp/007/00000005.png,26.773434,0.789002,0.02586959,26.654351,0.785897,0.02599624
707,/root/autodl-tmp/data/REDS/val_sharp/007/00000006.png,26.292703,0.765640,0.02806701,26.173128,0.762160,0.02822264
708,/root/autodl-tmp/data/REDS/val_sharp/007/00000007.png,26.187020,0.765763,0.02828808,26.064531,0.762284,0.02846438
709,/root/autodl-tmp/data/REDS/val_sharp/007/00000008.png,26.197236,0.770844,0.02797023,26.079222,0.767409,0.02813580
710,/root/autodl-tmp/data/REDS/val_sharp/007/00000009.png,26.251910,0.778193,0.02753919,26.130683,0.774966,0.02771045
711,/root/autodl-tmp/data/REDS/val_sharp/007/00000010.png,26.302993,0.782755,0.02710526,26.180767,0.779616,0.02727271
712,/root/autodl-tmp/data/REDS/val_sharp/007/00000011.png,26.498887,0.790412,0.02627480,26.367297,0.787214,0.02646517
713,/root/autodl-tmp/data/REDS/val_sharp/007/00000012.png,26.496733,0.787833,0.02619064,26.375434,0.784621,0.02637262
714,/root/autodl-tmp/data/REDS/val_sharp/007/00000013.png,26.711411,0.788998,0.02565836,26.590825,0.785798,0.02582727
715,/root/autodl-tmp/data/REDS/val_sharp/007/00000014.png,26.859463,0.791208,0.02537202,26.740446,0.787978,0.02552978
716,/root/autodl-tmp/data/REDS/val_sharp/007/00000015.png,26.837188,0.783417,0.02586002,26.720762,0.780065,0.02602280
717,/root/autodl-tmp/data/REDS/val_sharp/007/00000016.png,26.744971,0.774514,0.02646899,26.624101,0.770905,0.02665442
718,/root/autodl-tmp/data/REDS/val_sharp/007/00000017.png,26.597793,0.767232,0.02716007,26.478805,0.763687,0.02732514
719,/root/autodl-tmp/data/REDS/val_sharp/007/00000018.png,26.568427,0.767799,0.02714526,26.453059,0.764367,0.02730265
720,/root/autodl-tmp/data/REDS/val_sharp/007/00000019.png,26.489103,0.770356,0.02730996,26.378326,0.767051,0.02746456
721,/root/autodl-tmp/data/REDS/val_sharp/007/00000020.png,26.440455,0.773013,0.02731999,26.321965,0.769598,0.02749850
722,/root/autodl-tmp/data/REDS/val_sharp/007/00000021.png,26.440680,0.775825,0.02701443,26.325635,0.772596,0.02717017
723,/root/autodl-tmp/data/REDS/val_sharp/007/00000022.png,26.332560,0.774350,0.02712042,26.219344,0.771220,0.02726652
724,/root/autodl-tmp/data/REDS/val_sharp/007/00000023.png,26.348659,0.776452,0.02690087,26.231881,0.773358,0.02704509
725,/root/autodl-tmp/data/REDS/val_sharp/007/00000024.png,26.412086,0.781652,0.02636981,26.305962,0.779009,0.02648405
726,/root/autodl-tmp/data/REDS/val_sharp/007/00000025.png,26.402366,0.781636,0.02623866,26.286271,0.778720,0.02638233
727,/root/autodl-tmp/data/REDS/val_sharp/007/00000026.png,26.679408,0.787380,0.02556252,26.559388,0.784344,0.02571243
728,/root/autodl-tmp/data/REDS/val_sharp/007/00000027.png,26.622939,0.781294,0.02602641,26.509445,0.778388,0.02616332
729,/root/autodl-tmp/data/REDS/val_sharp/007/00000028.png,26.528220,0.774454,0.02654168,26.414571,0.771409,0.02668191
730,/root/autodl-tmp/data/REDS/val_sharp/007/00000029.png,26.583231,0.775584,0.02637433,26.468081,0.772506,0.02652309
731,/root/autodl-tmp/data/REDS/val_sharp/007/00000030.png,26.635190,0.777049,0.02615825,26.523079,0.774058,0.02629805
732,/root/autodl-tmp/data/REDS/val_sharp/007/00000031.png,26.593213,0.776360,0.02626603,26.474470,0.773274,0.02640979
733,/root/autodl-tmp/data/REDS/val_sharp/007/00000032.png,26.686458,0.777502,0.02588753,26.576754,0.774332,0.02602107
734,/root/autodl-tmp/data/REDS/val_sharp/007/00000033.png,26.725330,0.779978,0.02568715,26.616675,0.776830,0.02582284
735,/root/autodl-tmp/data/REDS/val_sharp/007/00000034.png,26.949337,0.787352,0.02496710,26.838623,0.784180,0.02510522
736,/root/autodl-tmp/data/REDS/val_sharp/007/00000035.png,26.837326,0.780993,0.02526935,26.734209,0.777836,0.02540139
737,/root/autodl-tmp/data/REDS/val_sharp/007/00000036.png,26.820482,0.782331,0.02505236,26.715025,0.779156,0.02518959
738,/root/autodl-tmp/data/REDS/val_sharp/007/00000037.png,27.115307,0.790366,0.02414721,27.000686,0.787240,0.02430467
739,/root/autodl-tmp/data/REDS/val_sharp/007/00000038.png,27.022810,0.786318,0.02429982,26.908622,0.783255,0.02444532
740,/root/autodl-tmp/data/REDS/val_sharp/007/00000039.png,27.056385,0.785322,0.02431683,26.957693,0.782414,0.02443752
741,/root/autodl-tmp/data/REDS/val_sharp/007/00000040.png,27.033181,0.784190,0.02448750,26.931852,0.781175,0.02461617
742,/root/autodl-tmp/data/REDS/val_sharp/007/00000041.png,27.037189,0.782398,0.02458471,26.936619,0.779267,0.02472123
743,/root/autodl-tmp/data/REDS/val_sharp/007/00000042.png,27.086145,0.780552,0.02455240,26.978777,0.777276,0.02469861
744,/root/autodl-tmp/data/REDS/val_sharp/007/00000043.png,27.046439,0.776375,0.02478930,26.946490,0.773176,0.02492497
745,/root/autodl-tmp/data/REDS/val_sharp/007/00000044.png,26.973089,0.772566,0.02510258,26.873068,0.769214,0.02524594
746,/root/autodl-tmp/data/REDS/val_sharp/007/00000045.png,26.981527,0.774021,0.02509391,26.882079,0.770673,0.02523596
747,/root/autodl-tmp/data/REDS/val_sharp/007/00000046.png,26.924345,0.775237,0.02516957,26.819402,0.771836,0.02532280
748,/root/autodl-tmp/data/REDS/val_sharp/007/00000047.png,26.903315,0.778570,0.02500748,26.802584,0.775240,0.02515405
749,/root/autodl-tmp/data/REDS/val_sharp/007/00000048.png,26.856354,0.777880,0.02502208,26.756366,0.774563,0.02517157
750,/root/autodl-tmp/data/REDS/val_sharp/007/00000049.png,26.891181,0.778560,0.02486942,26.792862,0.775431,0.02500986
751,/root/autodl-tmp/data/REDS/val_sharp/007/00000050.png,27.054225,0.783757,0.02438146,26.954584,0.780643,0.02452554
752,/root/autodl-tmp/data/REDS/val_sharp/007/00000051.png,26.936470,0.783515,0.02461890,26.833788,0.780258,0.02477111
753,/root/autodl-tmp/data/REDS/val_sharp/007/00000052.png,26.858121,0.775814,0.02522812,26.760121,0.772523,0.02536969
754,/root/autodl-tmp/data/REDS/val_sharp/007/00000053.png,26.839068,0.771900,0.02552724,26.733500,0.768475,0.02569146
755,/root/autodl-tmp/data/REDS/val_sharp/007/00000054.png,26.879567,0.772226,0.02550984,26.778534,0.768966,0.02566238
756,/root/autodl-tmp/data/REDS/val_sharp/007/00000055.png,26.704204,0.764224,0.02625776,26.599783,0.760672,0.02642446
757,/root/autodl-tmp/data/REDS/val_sharp/007/00000056.png,26.610727,0.762814,0.02664631,26.507331,0.759337,0.02680517
758,/root/autodl-tmp/data/REDS/val_sharp/007/00000057.png,26.703340,0.768711,0.02629144,26.598108,0.765432,0.02644000
759,/root/autodl-tmp/data/REDS/val_sharp/007/00000058.png,26.646543,0.769175,0.02629613,26.538906,0.765800,0.02645656
760,/root/autodl-tmp/data/REDS/val_sharp/007/00000059.png,26.613353,0.768444,0.02633907,26.510616,0.764996,0.02650004
761,/root/autodl-tmp/data/REDS/val_sharp/007/00000060.png,26.651999,0.771609,0.02602201,26.547240,0.768395,0.02616818
762,/root/autodl-tmp/data/REDS/val_sharp/007/00000061.png,26.604621,0.770974,0.02610022,26.505915,0.767852,0.02623870
763,/root/autodl-tmp/data/REDS/val_sharp/007/00000062.png,26.668096,0.773651,0.02590972,26.562629,0.770388,0.02605787
764,/root/autodl-tmp/data/REDS/val_sharp/007/00000063.png,26.640872,0.771845,0.02611659,26.540746,0.768708,0.02625923
765,/root/autodl-tmp/data/REDS/val_sharp/007/00000064.png,26.528185,0.765559,0.02671373,26.421207,0.761916,0.02689160
766,/root/autodl-tmp/data/REDS/val_sharp/007/00000065.png,26.301395,0.763814,0.02746803,26.194786,0.760403,0.02763203
767,/root/autodl-tmp/data/REDS/val_sharp/007/00000066.png,26.206062,0.756417,0.02814438,26.099021,0.752679,0.02832692
768,/root/autodl-tmp/data/REDS/val_sharp/007/00000067.png,26.143932,0.752222,0.02856230,26.038130,0.748399,0.02875217
769,/root/autodl-tmp/data/REDS/val_sharp/007/00000068.png,26.141810,0.753901,0.02853557,26.034549,0.750137,0.02872625
770,/root/autodl-tmp/data/REDS/val_sharp/007/00000069.png,26.057157,0.752189,0.02878000,25.956220,0.748494,0.02896444
771,/root/autodl-tmp/data/REDS/val_sharp/007/00000070.png,26.071259,0.753900,0.02863741,25.970345,0.750128,0.02882631
772,/root/autodl-tmp/data/REDS/val_sharp/007/00000071.png,26.166835,0.758390,0.02831656,26.060055,0.754777,0.02849356
773,/root/autodl-tmp/data/REDS/val_sharp/007/00000072.png,26.064448,0.753207,0.02875637,25.954707,0.749450,0.02895053
774,/root/autodl-tmp/data/REDS/val_sharp/007/00000073.png,25.960572,0.751065,0.02910342,25.852543,0.747328,0.02929989
775,/root/autodl-tmp/data/REDS/val_sharp/007/00000074.png,25.969430,0.749884,0.02917580,25.858642,0.745993,0.02937707
776,/root/autodl-tmp/data/REDS/val_sharp/007/00000075.png,25.957520,0.747130,0.02927499,25.851223,0.743410,0.02946002
777,/root/autodl-tmp/data/REDS/val_sharp/007/00000076.png,26.136771,0.751419,0.02884486,26.022338,0.747614,0.02904236
778,/root/autodl-tmp/data/REDS/val_sharp/007/00000077.png,25.973332,0.741073,0.02975431,25.865996,0.737093,0.02995552
779,/root/autodl-tmp/data/REDS/val_sharp/007/00000078.png,26.034440,0.739688,0.02979877,25.932686,0.735964,0.02997733
780,/root/autodl-tmp/data/REDS/val_sharp/007/00000079.png,25.979130,0.735677,0.03020151,25.868390,0.731459,0.03041417
781,/root/autodl-tmp/data/REDS/val_sharp/007/00000080.png,26.056857,0.737696,0.03000285,25.947902,0.733531,0.03021232
782,/root/autodl-tmp/data/REDS/val_sharp/007/00000081.png,25.805184,0.730810,0.03086767,25.705414,0.726779,0.03106603
783,/root/autodl-tmp/data/REDS/val_sharp/007/00000082.png,25.795071,0.733585,0.03091498,25.691667,0.729485,0.03112071
784,/root/autodl-tmp/data/REDS/val_sharp/007/00000083.png,25.789611,0.737812,0.03074116,25.672352,0.733446,0.03097678
785,/root/autodl-tmp/data/REDS/val_sharp/007/00000084.png,25.725056,0.738357,0.03068867,25.616270,0.734446,0.03089336
786,/root/autodl-tmp/data/REDS/val_sharp/007/00000085.png,25.690916,0.739197,0.03066857,25.580148,0.734972,0.03089901
787,/root/autodl-tmp/data/REDS/val_sharp/007/00000086.png,25.625028,0.738059,0.03079782,25.524060,0.734107,0.03100540
788,/root/autodl-tmp/data/REDS/val_sharp/007/00000087.png,25.613640,0.740011,0.03078911,25.512555,0.736092,0.03098469
789,/root/autodl-tmp/data/REDS/val_sharp/007/00000088.png,25.629804,0.741216,0.03067001,25.526874,0.737158,0.03087804
790,/root/autodl-tmp/data/REDS/val_sharp/007/00000089.png,25.643878,0.742957,0.03057913,25.534427,0.738940,0.03078613
791,/root/autodl-tmp/data/REDS/val_sharp/007/00000090.png,25.699210,0.744601,0.03035303,25.594945,0.740744,0.03054604
792,/root/autodl-tmp/data/REDS/val_sharp/007/00000091.png,25.752351,0.743549,0.03039487,25.646818,0.739514,0.03059788
793,/root/autodl-tmp/data/REDS/val_sharp/007/00000092.png,25.791913,0.740259,0.03052258,25.683877,0.736064,0.03073284
794,/root/autodl-tmp/data/REDS/val_sharp/007/00000093.png,25.814390,0.738701,0.03048118,25.712307,0.734677,0.03067497
795,/root/autodl-tmp/data/REDS/val_sharp/007/00000094.png,26.089558,0.745700,0.02950047,25.983620,0.741807,0.02968494
796,/root/autodl-tmp/data/REDS/val_sharp/007/00000095.png,26.058177,0.747744,0.02962909,25.947409,0.743673,0.02982052
797,/root/autodl-tmp/data/REDS/val_sharp/007/00000096.png,25.740688,0.736924,0.03085376,25.632818,0.732990,0.03104178
798,/root/autodl-tmp/data/REDS/val_sharp/007/00000097.png,25.748351,0.739464,0.03081588,25.645865,0.735780,0.03097811
799,/root/autodl-tmp/data/REDS/val_sharp/007/00000098.png,25.575754,0.733799,0.03157893,25.474979,0.729855,0.03174977
800,/root/autodl-tmp/data/REDS/val_sharp/007/00000099.png,25.453795,0.732011,0.03210784,25.344801,0.727856,0.03230579
801,/root/autodl-tmp/data/REDS/val_sharp/008/00000000.png,25.190556,0.743441,0.03271139,25.065552,0.739318,0.03295654
802,/root/autodl-tmp/data/REDS/val_sharp/008/00000001.png,25.184042,0.741861,0.03283024,25.058729,0.737684,0.03307003
803,/root/autodl-tmp/data/REDS/val_sharp/008/00000002.png,25.280042,0.744956,0.03242451,25.153329,0.740827,0.03266644
804,/root/autodl-tmp/data/REDS/val_sharp/008/00000003.png,25.405041,0.747612,0.03196093,25.276610,0.743640,0.03217033
805,/root/autodl-tmp/data/REDS/val_sharp/008/00000004.png,25.552379,0.753697,0.03129125,25.428514,0.750097,0.03148729
806,/root/autodl-tmp/data/REDS/val_sharp/008/00000005.png,25.770575,0.758435,0.03038013,25.631073,0.754455,0.03060641
807,/root/autodl-tmp/data/REDS/val_sharp/008/00000006.png,25.920083,0.762105,0.02979337,25.791851,0.758881,0.02994595
808,/root/autodl-tmp/data/REDS/val_sharp/008/00000007.png,25.952593,0.758040,0.02981315,25.819722,0.754535,0.02999382
809,/root/autodl-tmp/data/REDS/val_sharp/008/00000008.png,26.242632,0.764339,0.02882471,26.104196,0.760772,0.02900911
810,/root/autodl-tmp/data/REDS/val_sharp/008/00000009.png,26.326483,0.764206,0.02853220,26.193609,0.760912,0.02867888
811,/root/autodl-tmp/data/REDS/val_sharp/008/00000010.png,26.315477,0.763528,0.02858684,26.177692,0.759997,0.02875866
812,/root/autodl-tmp/data/REDS/val_sharp/008/00000011.png,26.261049,0.764996,0.02864621,26.126868,0.761596,0.02880529
813,/root/autodl-tmp/data/REDS/val_sharp/008/00000012.png,26.470096,0.769655,0.02789877,26.332345,0.766268,0.02806753
814,/root/autodl-tmp/data/REDS/val_sharp/008/00000013.png,26.399123,0.764711,0.02827552,26.266109,0.761314,0.02842759
815,/root/autodl-tmp/data/REDS/val_sharp/008/00000014.png,26.472497,0.767439,0.02797931,26.331839,0.763982,0.02814719
816,/root/autodl-tmp/data/REDS/val_sharp/008/00000015.png,26.509936,0.768840,0.02778107,26.375326,0.765388,0.02794687
817,/root/autodl-tmp/data/REDS/val_sharp/008/00000016.png,26.448897,0.769249,0.02785876,26.321092,0.766104,0.02800589
818,/root/autodl-tmp/data/REDS/val_sharp/008/00000017.png,26.617668,0.772944,0.02735376,26.486977,0.769708,0.02749954
819,/root/autodl-tmp/data/REDS/val_sharp/008/00000018.png,26.886737,0.780606,0.02630447,26.748275,0.777327,0.02646734
820,/root/autodl-tmp/data/REDS/val_sharp/008/00000019.png,26.726585,0.771259,0.02693393,26.597487,0.767915,0.02709490
821,/root/autodl-tmp/data/REDS/val_sharp/008/00000020.png,26.633213,0.768526,0.02725589,26.497797,0.765034,0.02743423
822,/root/autodl-tmp/data/REDS/val_sharp/008/00000021.png,26.565038,0.766302,0.02761683,26.433218,0.762871,0.02778613
823,/root/autodl-tmp/data/REDS/val_sharp/008/00000022.png,26.587044,0.764577,0.02763139,26.454981,0.760742,0.02782555
824,/root/autodl-tmp/data/REDS/val_sharp/008/00000023.png,26.560278,0.761671,0.02781149,26.431109,0.757964,0.02799668
825,/root/autodl-tmp/data/REDS/val_sharp/008/00000024.png,26.496799,0.758878,0.02804821,26.371468,0.755247,0.02821842
826,/root/autodl-tmp/data/REDS/val_sharp/008/00000025.png,26.407125,0.755866,0.02843764,26.283747,0.752156,0.02861562
827,/root/autodl-tmp/data/REDS/val_sharp/008/00000026.png,26.382396,0.757439,0.02852228,26.263657,0.753834,0.02868421
828,/root/autodl-tmp/data/REDS/val_sharp/008/00000027.png,26.322827,0.761508,0.02851120,26.195252,0.757576,0.02870666
829,/root/autodl-tmp/data/REDS/val_sharp/008/00000028.png,26.294364,0.760758,0.02858330,26.165613,0.756858,0.02878014
830,/root/autodl-tmp/data/REDS/val_sharp/008/00000029.png,26.361435,0.764839,0.02822976,26.240950,0.761161,0.02840920
831,/root/autodl-tmp/data/REDS/val_sharp/008/00000030.png,26.427386,0.769598,0.02780766,26.309226,0.766003,0.02797773
832,/root/autodl-tmp/data/REDS/val_sharp/008/00000031.png,26.387377,0.767985,0.02786401,26.265108,0.764477,0.02802839
833,/root/autodl-tmp/data/REDS/val_sharp/008/00000032.png,26.396853,0.767821,0.02781090,26.262380,0.764187,0.02800891
834,/root/autodl-tmp/data/REDS/val_sharp/008/00000033.png,26.431607,0.769096,0.02765861,26.319963,0.765789,0.02779998
835,/root/autodl-tmp/data/REDS/val_sharp/008/00000034.png,26.451750,0.768355,0.02767159,26.330869,0.764790,0.02784980
836,/root/autodl-tmp/data/REDS/val_sharp/008/00000035.png,26.477596,0.766755,0.02761576,26.361576,0.763301,0.02778132
837,/root/autodl-tmp/data/REDS/val_sharp/008/00000036.png,26.484901,0.767025,0.02758607,26.370660,0.763602,0.02774207
838,/root/autodl-tmp/data/REDS/val_sharp/008/00000037.png,26.428887,0.764510,0.02782478,26.310931,0.760916,0.02799425
839,/root/autodl-tmp/data/REDS/val_sharp/008/00000038.png,26.444849,0.762724,0.02789396,26.327300,0.759131,0.02806450
840,/root/autodl-tmp/data/REDS/val_sharp/008/00000039.png,26.388658,0.760638,0.02810061,26.270391,0.757006,0.02826800
841,/root/autodl-tmp/data/REDS/val_sharp/008/00000040.png,26.439801,0.760799,0.02804795,26.324048,0.757137,0.02822384
842,/root/autodl-tmp/data/REDS/val_sharp/008/00000041.png,26.418462,0.758866,0.02816813,26.302861,0.755214,0.02834017
843,/root/autodl-tmp/data/REDS/val_sharp/008/00000042.png,26.521085,0.764086,0.02757866,26.406368,0.760558,0.02774571
844,/root/autodl-tmp/data/REDS/val_sharp/008/00000043.png,26.611064,0.765870,0.02728757,26.486672,0.762180,0.02747194
845,/root/autodl-tmp/data/REDS/val_sharp/008/00000044.png,26.662946,0.765718,0.02714127,26.548652,0.762143,0.02731165
846,/root/autodl-tmp/data/REDS/val_sharp/008/00000045.png,26.679247,0.766802,0.02699949,26.567622,0.763450,0.02715643
847,/root/autodl-tmp/data/REDS/val_sharp/008/00000046.png,26.682424,0.767434,0.02694693,26.560501,0.763786,0.02712093
848,/root/autodl-tmp/data/REDS/val_sharp/008/00000047.png,26.674366,0.767685,0.02694464,26.555935,0.764011,0.02711919
849,/root/autodl-tmp/data/REDS/val_sharp/008/00000048.png,27.065677,0.789459,0.02533041,26.941314,0.786011,0.02550691
