epoch,step,loss,distill_loss,hr_loss,edge_loss,temporal_loss,teacher_psnr,student_psnr,seconds,steps_per_second
7,524,0.05848054,0.02254552,0.04835261,0.11810285,0.03300471,24.535985,23.015512,54.864,9.5510
7,525,0.05942176,0.02530932,0.04617461,0.13614230,0.02915968,25.171686,22.756078,54.915,9.5602
7,526,0.05186256,0.02058505,0.04212603,0.10867049,0.02828586,25.687103,23.964403,54.965,9.5697
7,527,0.04292182,0.01704139,0.03463577,0.08999462,0.02405856,26.326358,24.974521,55.177,9.5511
7,528,0.04078515,0.01613793,0.03326697,0.08562562,0.02195442,26.900661,25.233183,55.228,9.5603
7,529,0.04348263,0.01676918,0.03569539,0.08775643,0.02530792,26.400710,25.262147,55.278,9.5697
7,530,0.04120731,0.01475537,0.03785034,0.07828609,0.01735588,25.608133,24.535049,55.329,9.5790
7,531,0.04896310,0.02103554,0.03552610,0.11209577,0.03098406,26.406647,24.179113,55.553,9.5585
7,532,0.04827616,0.02021075,0.03592768,0.10731895,0.03066442,26.824024,24.734873,55.604,9.5677
7,533,0.05025941,0.02243003,0.03442024,0.12173298,0.03301132,27.576590,24.691005,55.656,9.5767
7,534,0.05684747,0.02364815,0.04266419,0.12498805,0.03597983,24.741647,23.136128,55.708,9.5857
7,535,0.05115777,0.02157172,0.03962321,0.11642973,0.02648927,26.183143,24.134382,55.920,9.5672
7,536,0.04618176,0.01828264,0.03723030,0.09601407,0.02642445,26.274451,24.869624,55.963,9.5778
7,537,0.05047475,0.02154416,0.03754476,0.11621004,0.02947189,26.364442,24.125842,56.009,9.5878
7,538,0.04571855,0.01766894,0.03786051,0.09432527,0.02487239,26.163149,24.651346,56.051,9.5985
7,539,0.05264946,0.02243181,0.03983264,0.11916627,0.02948818,25.980833,24.156287,56.295,9.5746
7,540,0.04478072,0.01788769,0.03502715,0.09469045,0.02780813,27.491850,25.628394,56.343,9.5841
7,541,0.04460953,0.01938797,0.03169047,0.10418668,0.02886229,28.007554,25.657980,56.386,9.5946
7,542,0.04520515,0.01830502,0.03541495,0.09726681,0.02653327,26.886867,25.093081,56.428,9.6052
7,543,0.05459042,0.02166780,0.04424310,0.11407071,0.03016430,25.406283,23.795866,56.675,9.5810
7,544,0.05546600,0.02126494,0.04583791,0.11098875,0.03209234,24.894398,23.602406,56.735,9.5884
7,545,0.05781321,0.02352284,0.04471083,0.12546252,0.03496486,25.547824,23.491540,56.788,9.5971
7,546,0.06572091,0.02640539,0.05179299,0.13991372,0.03883259,24.236815,22.631212,56.840,9.6060
7,547,0.05184363,0.02058752,0.04325799,0.10754505,0.02512437,25.196579,23.915703,57.051,9.5879
7,548,0.04103408,0.01426041,0.03858475,0.07395369,0.01731859,24.992921,24.192981,57.113,9.5949
7,549,0.05361239,0.02184298,0.04179282,0.11568406,0.03152784,25.156991,23.633963,57.165,9.6038
7,550,0.05482610,0.02004311,0.05084438,0.10186657,0.02088650,22.932136,22.222488,57.220,9.6120
7,551,0.04865855,0.02008923,0.03918269,0.10846315,0.02289341,26.252753,24.235681,57.438,9.5930
7,552,0.04438555,0.01791921,0.03553211,0.09550551,0.02396252,26.662867,24.861357,57.494,9.6009
7,553,0.03108784,0.01104153,0.02750565,0.05788818,0.01691044,28.360131,26.867692,57.553,9.6086
7,554,0.03665029,0.01299778,0.03223997,0.06857176,0.02046781,26.725695,25.709624,57.605,9.6172
7,555,0.03481371,0.01453587,0.02595086,0.07744673,0.02210639,28.393388,26.355093,57.814,9.5998
7,556,0.04860181,0.01921385,0.03928655,0.10147465,0.02745849,25.994294,24.444435,57.858,9.6097
7,557,0.03345984,0.01421138,0.02454115,0.07583953,0.02118403,30.328418,27.575669,57.900,9.6200
7,558,0.05692119,0.02258477,0.04581717,0.11848345,0.03256272,23.900598,22.762890,57.940,9.6306
7,559,0.06055421,0.02501611,0.04808789,0.13386634,0.03079114,24.907193,23.059407,58.198,9.6051
7,560,0.04826631,0.01813033,0.04181358,0.09543034,0.02380557,25.386168,24.107910,58.250,9.6137
7,561,0.03839517,0.01572957,0.02925059,0.08452277,0.02381378,28.796639,26.314259,58.302,9.6223
7,562,0.04957403,0.01993744,0.03973937,0.10491988,0.02739502,26.045005,24.588991,58.352,9.6312
7,563,0.03882069,0.01603961,0.02932185,0.08645836,0.02406176,28.758115,26.597213,58.578,9.6112
7,564,0.04454358,0.01632485,0.03852709,0.08572446,0.02428229,25.829933,24.650489,58.636,9.6187
7,565,0.04769555,0.01764474,0.04194236,0.09172559,0.02337642,24.980849,23.899064,58.687,9.6273
7,566,0.04306887,0.01599075,0.03627385,0.08469410,0.02514696,26.180818,24.950465,58.737,9.6361
7,567,0.06115210,0.02368123,0.05053630,0.12370308,0.03415638,23.140556,22.021437,58.980,9.6135
7,568,0.05744030,0.02249030,0.04631266,0.11697170,0.03445595,24.044790,22.748106,59.037,9.6210
7,569,0.06598620,0.02615171,0.05254983,0.13751155,0.03949705,23.091226,21.808116,59.088,9.6296
7,570,0.05804345,0.02445402,0.04220612,0.13185702,0.03845270,25.887227,23.806497,59.139,9.6383
7,571,0.04659896,0.01797071,0.03857508,0.09524071,0.02579988,25.881314,24.412384,59.339,9.6226
7,572,0.04819936,0.02044963,0.03600150,0.10992058,0.02844242,27.000685,24.814939,59.400,9.6296
7,573,0.04360729,0.01778891,0.03470718,0.09400320,0.02345277,27.227848,25.430759,59.464,9.6361
7,574,0.04693363,0.01877690,0.03740336,0.09975038,0.02681378,26.416737,24.713670,59.523,9.6433
7,575,0.03771642,0.01336300,0.03321185,0.07024048,0.02110389,27.052475,25.894954,59.753,9.6229
7,576,0.04341030,0.01744805,0.03468946,0.09207369,0.02429284,27.123280,25.414805,59.815,9.6296
7,577,0.03961277,0.01489391,0.03304176,0.07964934,0.02291510,27.755649,26.112466,59.876,9.6366
7,578,0.03701975,0.01458938,0.02916212,0.07926639,0.02276965,28.562092,26.371698,59.936,9.6436
7,579,0.05258528,0.02168193,0.04019003,0.11910597,0.03073776,26.362486,24.290590,60.150,9.6259
7,580,0.04257265,0.01761360,0.03389008,0.09338743,0.02152917,27.130710,25.275614,60.200,9.6346
7,581,0.04797139,0.01883304,0.04067548,0.09894773,0.02223055,26.339934,24.818888,60.250,9.6431
8,582,0.04055621,0.01726130,0.02986676,0.09224493,0.02509269,27.468212,25.495063,60.993,9.5420
8,583,0.05415276,0.02220193,0.04101342,0.11795598,0.03463002,25.653473,23.724366,61.049,9.5496
8,584,0.03880584,0.01642158,0.02834224,0.08669353,0.02551889,28.215724,26.083877,61.103,9.5577
8,585,0.06217511,0.02459962,0.05036588,0.12860793,0.03509687,23.134798,21.982650,61.146,9.5673
8,586,0.05008829,0.02172703,0.03703943,0.11658774,0.02830223,26.457169,24.269961,61.386,9.5462
8,587,0.04787217,0.02022982,0.03479104,0.11078798,0.03094699,27.520300,24.909521,61.440,9.5540
8,588,0.06861167,0.02727829,0.05530595,0.14358506,0.03859092,22.588027,21.261916,61.491,9.5624
8,589,0.04276892,0.01769751,0.03207600,0.09385808,0.02751786,27.315469,25.184567,61.540,9.5710
8,590,0.04982227,0.01760004,0.04497369,0.09071529,0.02537553,24.645660,23.680354,61.744,9.5556
8,591,0.04469531,0.01697145,0.03697234,0.09044597,0.02602567,26.338332,24.650393,61.796,9.5637
8,592,0.04827690,0.01829823,0.04026109,0.09652132,0.02760104,25.704609,24.048411,61.848,9.5718
8,593,0.04807741,0.01961157,0.03839447,0.10332570,0.02556542,26.547041,24.751000,61.900,9.5800
8,594,0.04861835,0.01879535,0.04131551,0.09672017,0.02434544,24.267780,23.322222,62.119,9.5623
8,595,0.04668739,0.01868122,0.03737562,0.09861612,0.02634097,26.600806,24.853451,62.172,9.5703
8,596,0.04847716,0.01849114,0.04271965,0.09582035,0.02076175,25.009295,23.923067,62.228,9.5777
8,597,0.06398214,0.02424859,0.05546563,0.12977153,0.02971225,23.268697,22.053456,62.280,9.5857
8,598,0.05030121,0.01882972,0.04396202,0.09891904,0.02404027,25.119207,23.823673,62.497,9.5684
8,599,0.04481596,0.01716978,0.03721411,0.08993243,0.02536355,25.931820,24.599591,62.554,9.5758
8,600,0.04585507,0.01850558,0.03654336,0.09815222,0.02543005,26.560689,24.928713,62.606,9.5838
8,601,0.04004338,0.01544542,0.03267324,0.08353455,0.02307790,27.902400,25.974575,62.661,9.5913
8,602,0.04390493,0.01754946,0.03517503,0.09421472,0.02431208,27.171369,25.055073,62.877,9.5743
8,603,0.06065217,0.02461592,0.04824577,0.13048422,0.03322252,24.399190,23.030533,62.930,9.5820
8,604,0.04787354,0.01874147,0.03796937,0.09963581,0.02997372,26.386535,24.706770,62.986,9.5894
8,605,0.05555088,0.02215286,0.04648122,0.11441854,0.02645018,23.609906,22.520676,63.040,9.5971
8,606,0.05724468,0.02414007,0.04299291,0.13006288,0.03373556,25.448325,23.426534,63.254,9.5804
8,607,0.06400223,0.02658285,0.04956270,0.14072581,0.03606531,24.286072,22.612114,63.309,9.5879
8,608,0.04561318,0.01860017,0.03477268,0.09974101,0.02872498,27.016178,24.888053,63.359,9.5962
8,609,0.06255386,0.02515657,0.05124765,0.13235192,0.03127274,23.915250,22.552109,63.401,9.6056
8,610,0.05571388,0.02184582,0.04633708,0.11542186,0.02847125,24.234570,22.940458,63.629,9.5868
8,611,0.04046201,0.01651385,0.03382547,0.08660208,0.01705453,26.127135,24.900484,63.684,9.5943
8,612,0.03456299,0.01414562,0.02662404,0.07637039,0.02052205,28.769913,26.630763,63.736,9.6020
8,613,0.04366204,0.01661913,0.03919160,0.08708225,0.01644376,25.003310,24.115418,63.794,9.6091
8,614,0.05001865,0.02125246,0.03580888,0.11350177,0.03423246,26.882499,24.515167,64.013,9.5919
8,615,0.05091053,0.02060081,0.04067405,0.10764410,0.02813443,25.643052,24.120103,64.072,9.5986
8,616,0.04784667,0.02014610,0.03697233,0.10650803,0.02585260,25.966270,24.286706,64.125,9.6062
8,617,0.05308576,0.02107696,0.04386539,0.10975298,0.02713735,24.547566,23.182280,64.179,9.6137
8,618,0.03978072,0.01688927,0.02967349,0.09135021,0.02336566,28.677893,26.192064,64.391,9.5976
8,619,0.04310886,0.01777601,0.03260060,0.09620762,0.02666420,28.057790,25.874267,64.444,9.6052
8,620,0.05047305,0.02057889,0.04032672,0.10771324,0.02704497,25.634086,24.180255,64.495,9.6131
8,621,0.05067802,0.02104308,0.03796684,0.11211199,0.03220521,26.592723,24.549483,64.546,9.6211
8,622,0.05847795,0.02552901,0.04099271,0.13681780,0.03901475,25.932759,23.320335,64.769,9.6034
8,623,0.04375131,0.01785550,0.03361693,0.09471521,0.02699697,26.707138,25.259496,64.820,9.6112
8,624,0.04524273,0.01734595,0.03818550,0.09038365,0.02383122,25.547451,24.376214,64.871,9.6191
8,625,0.05149066,0.01987384,0.04302481,0.10451861,0.02746486,25.183759,23.872938,64.924,9.6267
8,626,0.05547653,0.02342248,0.04199757,0.12503597,0.03190045,25.867130,23.714458,65.146,9.6091
8,627,0.05282516,0.02071622,0.04327748,0.10824558,0.02931288,25.216019,23.781606,65.198,9.6168
8,628,0.05378738,0.02155594,0.04230649,0.11445153,0.03223614,25.572810,23.924611,65.249,9.6247
8,629,0.06989351,0.02903784,0.05881611,0.15323722,0.02541557,22.735000,21.375650,65.302,9.6322
8,630,0.04528694,0.01760489,0.03848492,0.09140992,0.02193983,26.071941,24.810065,65.520,9.6154
8,631,0.04199132,0.01578268,0.03514637,0.08279975,0.02443819,26.217706,24.920379,65.572,9.6231
8,632,0.04491782,0.01637377,0.03872405,0.08702177,0.02500221,26.151862,24.828283,65.623,9.6308
8,633,0.04331722,0.01768795,0.03460340,0.09387638,0.02270515,27.125885,25.371038,65.665,9.6398
8,634,0.04113275,0.01667339,0.03167001,0.09117388,0.02494466,27.833853,25.609707,65.895,9.6213
8,635,0.04587262,0.01875491,0.03706897,0.10049999,0.02236400,26.412480,24.703361,65.947,9.6289
8,636,0.05652253,0.02151976,0.04751268,0.11239751,0.03103618,23.843123,22.776557,66.000,9.6363
8,637,0.04377762,0.01698183,0.03537798,0.09061471,0.02613336,27.060812,25.410941,66.052,9.6440
8,638,0.05245715,0.02217521,0.03830084,0.11943996,0.03393802,26.418288,24.003417,66.270,9.6273
8,639,0.03721247,0.01421836,0.03075292,0.07526125,0.02146097,27.592101,26.217008,66.323,9.6346
8,640,0.03774037,0.01456391,0.03074360,0.07638617,0.02258149,27.218087,25.858921,66.363,9.6439
8,641,0.03382514,0.01323863,0.02759601,0.06981255,0.01905872,28.437808,26.551886,66.417,9.6512
8,642,0.05120399,0.02052959,0.04189376,0.10916637,0.02573518,25.744691,24.046847,66.646,9.6330
8,643,0.04728279,0.01881754,0.04000758,0.09908033,0.02080571,25.846275,24.554651,66.701,9.6400
8,644,0.04673398,0.01779331,0.04026979,0.09474811,0.02215954,25.852844,24.470356,66.752,9.6476
8,645,0.04342788,0.01714039,0.03472813,0.09221708,0.02529855,27.747444,25.742066,66.810,9.6543
8,646,0.04713814,0.01843638,0.03818999,0.09839895,0.02707368,25.074978,23.565644,67.050,9.6346
8,647,0.04379866,0.01783304,0.03418659,0.09552799,0.02535950,27.205337,25.023872,67.111,9.6407
8,648,0.04267801,0.01558200,0.03678808,0.08160342,0.02400777,25.472808,24.387673,67.154,9.6494
8,649,0.04522033,0.01770250,0.03796588,0.09250771,0.02249293,25.523733,24.323194,67.196,9.6584
8,650,0.06019153,0.02544609,0.04549259,0.13611206,0.03458495,25.168170,23.216169,67.409,9.6426
8,651,0.06311268,0.02542420,0.05028112,0.13366610,0.03563552,23.005195,21.837854,67.454,9.6510
8,652,0.06052061,0.02387268,0.04942118,0.12481225,0.03334146,22.954193,21.895136,67.495,9.6599
8,653,0.06859804,0.02635888,0.05754029,0.13602298,0.03730633,22.331605,21.356828,67.548,9.6672
8,654,0.05380398,0.02170781,0.04177104,0.11553718,0.03306828,25.435666,23.671449,67.779,9.6491
8,655,0.04909279,0.02082118,0.03711824,0.11281918,0.02738934,27.338700,24.706364,67.824,9.6573
8,656,0.04120931,0.01636204,0.03299693,0.08603824,0.02397717,27.467653,25.815270,67.866,9.6662
8,657,0.04247188,0.01640127,0.03501947,0.08627519,0.02401400,27.077317,25.360698,67.910,9.6746
8,658,0.03190402,0.01331999,0.02390645,0.07197224,0.01958912,30.950547,28.111846,68.161,9.6536
8,659,0.04545265,0.01926022,0.03348892,0.10395584,0.02819894,27.457350,25.349016,68.219,9.6601
8,660,0.04212203,0.01731829,0.03202962,0.09413950,0.02566541,28.102133,25.744774,68.269,9.6676
8,661,0.03605387,0.01297110,0.03196003,0.06845000,0.01845539,27.390361,26.151644,68.320,9.6751
8,662,0.04437101,0.01772662,0.03618104,0.09843209,0.02173913,27.645098,25.398905,68.533,9.6595
8,663,0.04448003,0.01823251,0.03516642,0.09722451,0.02391976,26.872994,25.033486,68.587,9.6666
8,664,0.04094612,0.01644803,0.03226238,0.08591022,0.02460229,27.526687,25.895385,68.639,9.6738
9,665,0.06305756,0.02599524,0.04828506,0.13687830,0.03838579,23.691294,22.278295,69.414,9.5802
9,666,0.05163497,0.02254345,0.03726774,0.12221081,0.03080632,26.959757,24.389442,69.470,9.5868
9,667,0.04582994,0.02006071,0.03115586,0.10967085,0.03256834,28.024470,25.141928,69.689,9.5711
9,668,0.06118277,0.02504893,0.04808592,0.13126791,0.03460447,23.173954,21.929625,69.743,9.5781
9,669,0.05775096,0.02398440,0.04301836,0.12785655,0.03739735,25.723426,23.641568,69.793,9.5854
9,670,0.04992905,0.02071721,0.03833905,0.11105030,0.02880280,25.992715,24.174802,69.844,9.5929
9,671,0.04951835,0.02075225,0.03729788,0.11061844,0.02987971,26.190196,23.975271,70.066,9.5767
9,672,0.05933962,0.02383105,0.04707567,0.12580703,0.03432028,23.440609,22.135518,70.124,9.5831
9,673,0.04866126,0.01845480,0.04055431,0.09660594,0.02806981,25.873584,24.371694,70.170,9.5911
9,674,0.04994834,0.01855961,0.04270745,0.09716965,0.02750979,24.994459,23.721370,70.223,9.5980
9,675,0.04855383,0.01856309,0.04218166,0.09763214,0.02196373,24.222441,23.096814,70.450,9.5812
9,676,0.04580984,0.01855951,0.03498961,0.09979109,0.02918474,27.316713,25.130067,70.499,9.5887
9,677,0.04597368,0.01645600,0.04112041,0.08412750,0.02367293,24.928434,24.104973,70.544,9.5968
9,678,0.04432461,0.01712226,0.03616966,0.08996777,0.02619584,26.974288,25.410241,70.593,9.6043
9,679,0.04324554,0.01826942,0.03183406,0.09767818,0.02747911,27.592211,25.458262,70.824,9.5871
9,680,0.04856435,0.01728057,0.04333885,0.08863156,0.02573377,24.494765,23.687307,70.870,9.5951
9,681,0.05303062,0.02032485,0.04543993,0.10582511,0.02594878,24.513581,23.472029,70.916,9.6029
9,682,0.04679715,0.01883364,0.03635817,0.10034359,0.02889043,26.440871,24.935769,70.960,9.6111
9,683,0.03421687,0.01294524,0.02846531,0.06924612,0.01960627,28.535293,26.830994,71.202,9.5924
9,684,0.04025677,0.01568784,0.03426394,0.08244924,0.01884978,26.233685,24.955617,71.264,9.5981
9,685,0.04278564,0.01721970,0.03444774,0.08946945,0.02347519,26.914163,25.376295,71.309,9.6061
9,686,0.06191796,0.02457650,0.05296860,0.12964284,0.02577341,22.862226,21.836643,71.355,9.6139
9,687,0.05043489,0.02054195,0.03920252,0.10969592,0.02976126,25.949470,24.181989,71.579,9.5978
9,688,0.05613317,0.02318274,0.04380650,0.12204765,0.03149248,24.066856,22.657516,71.629,9.6051
9,689,0.05335364,0.02101692,0.04294144,0.10983546,0.03143405,25.049325,23.735319,71.673,9.6131
9,690,0.05943850,0.02455379,0.04677371,0.13062260,0.03174633,24.767776,23.168899,71.730,9.6194
9,691,0.04680405,0.01886938,0.03665820,0.10001827,0.02799737,26.337557,24.703462,71.957,9.6030
9,692,0.05446419,0.02197890,0.04250188,0.11688379,0.03282406,25.316567,23.608181,72.001,9.6110
9,693,0.06128120,0.02491371,0.04848113,0.13127568,0.03438191,23.908983,22.469455,72.048,9.6185
9,694,0.05327151,0.01982168,0.04482498,0.10606715,0.03068660,25.183710,23.747281,72.123,9.6224
9,695,0.04234127,0.01721447,0.03327747,0.09090232,0.02435260,26.908170,25.320530,72.332,9.6084
9,696,0.04257620,0.01743200,0.03255639,0.09327145,0.02621840,28.080680,25.822066,72.377,9.6163
9,697,0.04950494,0.01947665,0.04086761,0.10139517,0.02633500,25.575874,24.165498,72.422,9.6242
9,698,0.07664133,0.03311076,0.05812500,0.17605689,0.04012689,23.369544,21.456376,72.515,9.6256
9,699,0.06362380,0.02785460,0.04491356,0.15021512,0.04082267,25.594902,23.256531,72.708,9.6138
9,700,0.06129749,0.02652822,0.04634419,0.14156449,0.03213679,25.006723,22.935070,72.754,9.6214
9,701,0.05480229,0.02334198,0.04091290,0.12730378,0.03138471,26.560060,23.950397,72.799,9.6292
9,702,0.04678398,0.01932925,0.03583328,0.10282758,0.02791940,26.633030,24.831141,72.903,9.6292
9,703,0.04568878,0.01919394,0.03281428,0.10552748,0.03116403,27.713649,24.702570,73.084,9.6191
9,704,0.03644660,0.01490625,0.02902015,0.07902966,0.01929179,27.871385,26.299887,73.131,9.6265
9,705,0.04263450,0.01711896,0.03353144,0.09067387,0.02545966,27.096905,25.232331,73.172,9.6348
9,706,0.04629342,0.01796809,0.03795631,0.09478488,0.02627440,26.098891,24.595532,73.292,9.6327
9,707,0.03904137,0.01585587,0.03028325,0.08421335,0.02359754,27.664269,25.919743,73.454,9.6251
9,708,0.05067100,0.02077987,0.03840660,0.11174101,0.03188334,25.972937,24.328558,73.495,9.6333
9,709,0.05346503,0.02105928,0.04417967,0.11130422,0.02768740,25.264757,23.780103,73.552,9.6394
9,710,0.05304252,0.02062465,0.04418328,0.10731588,0.02828170,25.176955,23.789411,73.680,9.6362
9,711,0.05985421,0.02429436,0.04940695,0.12751715,0.02776479,23.910823,22.473811,73.841,9.6287
9,712,0.04733320,0.02019537,0.03503445,0.10882358,0.02823181,27.023234,24.759690,73.891,9.6358
9,713,0.05195706,0.02099830,0.04094775,0.11087359,0.03018594,26.037455,24.078392,73.943,9.6425
9,714,0.04339327,0.01757112,0.03511961,0.09135218,0.02270293,26.076601,24.650810,74.056,9.6414
9,715,0.05429794,0.02036494,0.04555163,0.10571299,0.03184360,24.657130,23.380544,74.214,9.6343
9,716,0.04192664,0.01656334,0.03366877,0.08850344,0.02410418,26.982316,25.275840,74.264,9.6412
9,717,0.03830190,0.01358173,0.03407479,0.07102576,0.02044138,26.805794,25.753129,74.315,9.6481
9,718,0.05316113,0.02125232,0.04162687,0.11492905,0.03206317,25.986924,24.087065,74.434,9.6461
9,719,0.05613743,0.02289366,0.04350904,0.12336099,0.03302393,25.250524,23.518759,74.590,9.6394
9,720,0.06169492,0.02603157,0.04783263,0.14014062,0.03182403,23.525743,22.073615,74.641,9.6462
9,721,0.03619561,0.01330946,0.03133833,0.06968891,0.01947328,28.030300,26.468667,74.691,9.6531
9,722,0.04528046,0.01848376,0.03638051,0.09800722,0.02316541,26.776655,25.048997,74.809,9.6513
9,723,0.04163536,0.01658791,0.03337912,0.08856426,0.02341252,27.641879,25.467058,74.964,9.6447
9,724,0.05401996,0.02146287,0.04274847,0.11269155,0.03292689,24.153020,22.876911,75.015,9.6514
9,725,0.06089047,0.02417536,0.04900607,0.12722561,0.03465269,24.387202,22.883033,75.067,9.6580
9,726,0.04512939,0.01866180,0.03657808,0.09889093,0.02092916,26.948309,25.090619,75.185,9.6562
9,727,0.05230659,0.02159226,0.04051380,0.11669295,0.02941073,26.120155,24.019092,75.340,9.6496
9,728,0.04920229,0.01965121,0.04032910,0.10372657,0.02512693,25.771881,24.192629,75.396,9.6557
9,729,0.05487822,0.02224224,0.04310694,0.11677180,0.03219087,25.073744,23.426545,75.449,9.6621
9,730,0.04712479,0.01731307,0.04073147,0.09085905,0.02557605,25.940001,24.579933,75.563,9.6608
9,731,0.04504514,0.01824312,0.03620180,0.09570196,0.02405880,26.941642,25.375134,75.718,9.6543
9,732,0.04740878,0.01845017,0.03852774,0.09701376,0.02778094,25.388488,24.057339,75.768,9.6611
9,733,0.05037117,0.02188652,0.03762455,0.11876486,0.02674988,26.218090,23.998821,75.825,9.6670
9,734,0.05523235,0.02337569,0.04149872,0.12541769,0.03222538,25.704638,23.717741,75.944,9.6651
9,735,0.03023204,0.01251036,0.02365437,0.06679457,0.01637243,29.080647,27.051467,76.093,9.6592
9,736,0.05787221,0.02441057,0.04384667,0.13061470,0.03319963,25.268406,23.282708,76.142,9.6661
9,737,0.05461773,0.02255259,0.04124703,0.12080126,0.03417310,25.985118,24.008845,76.203,9.6716
9,738,0.03914680,0.01596763,0.02952106,0.08535212,0.02567848,28.684012,26.480693,76.323,9.6694
9,739,0.04182605,0.01732991,0.03255102,0.09259099,0.02304524,27.699875,25.902638,76.467,9.6642
9,740,0.04207615,0.01771738,0.03106164,0.09469052,0.02677780,28.469626,26.189638,76.517,9.6710
9,741,0.04127792,0.01589336,0.03484095,0.08388448,0.02107463,26.730695,25.221504,76.579,9.6763
9,742,0.04034766,0.01704634,0.02930079,0.09178954,0.02663684,28.559754,25.922409,76.700,9.6741
9,743,0.04030416,0.01451165,0.03558333,0.07690403,0.02090882,26.683801,25.408499,76.842,9.6692
9,744,0.03684132,0.01487227,0.02962640,0.08004136,0.01926204,28.525989,26.525667,76.891,9.6760
9,745,0.04334095,0.01730894,0.03525008,0.09148699,0.02292712,27.292432,25.365735,76.957,9.6808
9,746,0.04631782,0.01837143,0.03811987,0.09648486,0.02398403,26.121736,24.837054,77.077,9.6787
9,747,0.04974500,0.02025824,0.03774691,0.10817063,0.03212924,26.894449,24.958664,77.127,9.6853
10,748,0.05414878,0.02311496,0.04176797,0.12422942,0.02726881,25.673891,23.688176,77.870,9.6058
10,749,0.05265623,0.02088154,0.04511154,0.10856336,0.02229213,23.884426,22.741570,77.925,9.6118
10,750,0.04859419,0.01998634,0.03880490,0.10528708,0.02501793,25.889120,24.212890,78.134,9.5990
10,751,0.05728360,0.02425868,0.04419450,0.12820107,0.03046878,24.930302,23.089904,78.184,9.6056
10,752,0.06327336,0.02603132,0.05083816,0.13718086,0.03158846,23.957611,22.286967,78.245,9.6108
10,753,0.04536547,0.01841790,0.03541181,0.09749323,0.02688128,26.126505,24.536462,78.297,9.6173
10,754,0.06851647,0.02564908,0.05831887,0.13196373,0.03826485,22.305828,21.371646,78.346,9.6239
10,755,0.06746257,0.02652260,0.05530693,0.13870946,0.03695016,22.512940,21.441234,78.514,9.6161
10,756,0.04560681,0.01746466,0.03793181,0.09293301,0.02523241,26.163229,24.599093,78.630,9.6146
10,757,0.05639867,0.02284039,0.04474848,0.12075721,0.03157942,24.978148,23.226898,78.681,9.6211
10,758,0.05838624,0.02203617,0.05008544,0.11602291,0.02974137,23.808399,22.628870,78.731,9.6277
10,759,0.05107284,0.02077736,0.04079028,0.11117969,0.02691871,25.870938,24.057908,78.892,9.6207
10,760,0.04826954,0.01901005,0.03826068,0.10112134,0.02969410,25.274172,24.011948,79.009,9.6192
10,761,0.03947050,0.01453939,0.03485198,0.07532251,0.01931193,26.029996,24.994935,79.058,9.6259
10,762,0.04669105,0.01764718,0.03981562,0.09113264,0.02490348,25.470471,24.339174,79.112,9.6319
10,763,0.03495603,0.01192391,0.03184822,0.06323934,0.01853002,27.610893,26.487468,79.268,9.6256
10,764,0.04777404,0.01793293,0.04225832,0.09472673,0.02091191,24.538665,23.566115,79.391,9.6233
10,765,0.03580545,0.01486816,0.02677589,0.07984065,0.02270881,29.372350,27.007003,79.441,9.6298
10,766,0.04050579,0.01596657,0.03311413,0.08415267,0.02205772,26.305531,25.125055,79.490,9.6364
10,767,0.04555742,0.01897890,0.03378800,0.10198085,0.02940267,27.177258,25.202091,79.642,9.6306
10,768,0.04430339,0.01697143,0.03644075,0.08928256,0.02600994,26.578394,24.681545,79.770,9.6277
10,769,0.07018044,0.02723235,0.06000294,0.14140731,0.03315795,22.088557,21.113539,79.822,9.6340
10,770,0.06015876,0.02291032,0.05271160,0.11813439,0.02703253,22.999204,22.129580,79.872,9.6405
10,771,0.04199317,0.01688810,0.03361690,0.08930294,0.02321592,27.316374,25.661374,80.015,9.6357
10,772,0.04762305,0.01987997,0.03570957,0.10721520,0.02924207,26.887736,24.666178,80.155,9.6314
10,773,0.05934602,0.02416985,0.04757269,0.12880695,0.03077544,24.805802,22.837963,80.206,9.6376
10,774,0.03894249,0.01575218,0.03012970,0.08338481,0.02417531,28.283989,26.310390,80.256,9.6442
10,775,0.05891551,0.02434751,0.04555603,0.12942398,0.03386599,25.003701,23.507142,80.390,9.6405
10,776,0.04635344,0.01864270,0.03630468,0.09808707,0.02817763,25.762033,24.292797,80.534,9.6357
10,777,0.04602709,0.01765844,0.03758344,0.09377208,0.02744896,26.342163,24.745425,80.584,9.6421
10,778,0.04855909,0.01817698,0.04188444,0.09600563,0.02472100,25.688627,24.389941,80.634,9.6485
10,779,0.05307070,0.02080603,0.04344292,0.10995097,0.02921834,24.844962,23.509893,80.764,9.6454
10,780,0.05403659,0.02324484,0.04012936,0.12481271,0.03099412,25.683709,23.706850,80.908,9.6405
10,781,0.06251778,0.02667268,0.04443939,0.14493799,0.04243498,25.509654,23.171741,80.962,9.6465
10,782,0.06230843,0.02553876,0.04836003,0.13379779,0.03693708,23.850360,22.474272,81.010,9.6531
10,783,0.05003417,0.01945911,0.04247683,0.10053651,0.02447251,25.057107,23.673708,81.138,9.6502
10,784,0.04430568,0.01901299,0.03244843,0.10366337,0.02653864,27.966039,25.627052,81.290,9.6444
10,785,0.05508545,0.02329971,0.04068019,0.12277893,0.03500403,25.757959,23.597027,81.339,9.6510
10,786,0.04867113,0.01966210,0.03807484,0.10394073,0.02913150,26.278888,24.569610,81.388,9.6574
